Year,Month,Day,Hour,TempC,Type
2014,6,10,5,18.27,fog
2014,6,10,6,18.12,fog
2014,6,10,7,18.32,fog
2014,6,10,8,18.28,fog
2014,6,10,9,17.94,fog
2014,6,11,0,24.05,haze
2014,6,11,1,21.95,haze
2014,6,11,10,18.1,mist
2014,6,11,11,17.92,light rain
2014,6,11,12,17.54,mist
2014,6,11,13,17.42,light rain
2014,6,11,14,17.12,mist
2014,6,11,15,16.97,mist
2014,6,11,16,17.42,mist
2014,6,11,17,18.62,light rain
2014,6,11,18,19.52,light rain
2014,6,11,19,19.97,light rain
2014,6,11,2,21.3,haze
2014,6,11,20,20.31,scattered clouds
2014,6,11,21,19.72,moderate rain
2014,6,11,22,19.76,light rain
2014,6,11,23,19.27,overcast clouds
2014,6,11,3,20.95,overcast clouds
2014,6,11,4,21.29,scattered clouds
2014,6,11,5,20.78,mist
2014,6,11,6,20.88,mist
2014,6,11,7,20.47,light rain
2014,6,11,8,19.17,light rain
2014,6,11,9,18.38,light rain
2014,6,12,0,18.5,overcast clouds
2014,6,12,1,17.68,overcast clouds
2014,6,12,10,15.31,overcast clouds
2014,6,12,11,15.44,mist
2014,6,12,12,15.81,mist
2014,6,12,13,16.17,drizzle
2014,6,12,14,16.34,drizzle
2014,6,12,15,16.77,drizzle
2014,6,12,16,17.34,light rain
2014,6,12,17,17.88,haze
2014,6,12,18,18.81,haze
2014,6,12,19,19.39,mist
2014,6,12,2,17.36,overcast clouds
2014,6,12,20,20.03,mist
2014,6,12,21,20.36,mist
2014,6,12,22,20.53,mist
2014,6,12,23,20.35,mist
2014,6,12,3,17.1,light rain
2014,6,12,4,16.71,overcast clouds
2014,6,12,5,16.32,light rain
2014,6,12,6,16.05,moderate rain
2014,6,12,7,15.85,mist
2014,6,12,8,15.46,mist
2014,6,12,9,15.38,overcast clouds
2014,6,13,0,20.3,mist
2014,6,13,1,20.05,haze
2014,6,13,10,18.82,mist
2014,6,13,11,18.26,mist
2014,6,13,12,18.38,mist
2014,6,13,13,18.44,mist
2014,6,13,14,18.84,mist
2014,6,13,15,19.15,mist
2014,6,13,16,20.25,haze
2014,6,13,17,21.89,light rain
2014,6,13,18,23.88,light rain
2014,6,13,19,24.72,light rain
2014,6,13,2,19.88,haze
2014,6,13,20,25.82,light rain
2014,6,13,21,24.53,heavy intensity rain
2014,6,13,22,21.79,thunderstorm with heavy rain
2014,6,13,23,20.83,mist
2014,6,13,3,19.68,haze
2014,6,13,4,19.55,haze
2014,6,13,5,19.42,haze
2014,6,13,6,19.2,haze
2014,6,13,7,19.09,mist
2014,6,13,8,18.95,mist
2014,6,13,9,18.97,mist
2014,6,14,0,20.14,thunderstorm with heavy rain
2014,6,14,1,20.16,mist
2014,6,14,10,18.48,scattered clouds
2014,6,14,11,18.48,sky is clear
2014,6,14,12,19.33,haze
2014,6,14,13,20.36,light rain
2014,6,14,14,21.52,light rain
2014,6,14,15,22.4,light rain
2014,6,14,16,22.81,sky is clear
2014,6,14,17,22.96,sky is clear
2014,6,14,18,23.21,sky is clear
2014,6,14,19,22.73,sky is clear
2014,6,14,2,20.02,light rain
2014,6,14,20,22.25,sky is clear
2014,6,14,21,21.26,sky is clear
2014,6,14,22,20.51,sky is clear
2014,6,14,23,19.35,sky is clear
2014,6,14,3,19.91,mist
2014,6,14,4,19.81,mist
2014,6,14,5,19.84,mist
2014,6,14,6,19.89,fog
2014,6,14,7,19.45,fog
2014,6,14,8,19.37,haze
2014,6,14,9,19.03,haze
2014,6,15,0,18.06,sky is clear
2014,6,15,1,17.35,sky is clear
2014,6,15,10,14.33,sky is clear
2014,6,15,11,15.28,sky is clear
2014,6,15,12,16.6,sky is clear
2014,6,15,13,18.34,sky is clear
2014,6,15,14,19.63,sky is clear
2014,6,15,15,21.02,sky is clear
2014,6,15,16,22.19,sky is clear
2014,6,15,17,23.49,few clouds
2014,6,15,18,24.58,light rain
2014,6,15,19,25.59,light rain
2014,6,15,2,16.13,sky is clear
2014,6,15,20,26.2,sky is clear
2014,6,15,21,26.54,sky is clear
2014,6,15,22,26.58,sky is clear
2014,6,15,23,26.3,sky is clear
2014,6,15,3,15.9,sky is clear
2014,6,15,4,15.61,sky is clear
2014,6,15,5,15.3,sky is clear
2014,6,15,6,14.67,sky is clear
2014,6,15,7,14.52,sky is clear
2014,6,15,8,14.46,sky is clear
2014,6,15,9,14.34,sky is clear
2014,6,16,0,24.83,sky is clear
2014,6,16,1,23.33,sky is clear
2014,6,16,10,15.46,sky is clear
2014,6,16,11,15.5,sky is clear
2014,6,16,12,17.81,sky is clear
2014,6,16,13,20.23,sky is clear
2014,6,16,14,22.26,sky is clear
2014,6,16,15,24,sky is clear
2014,6,16,16,25.33,sky is clear
2014,6,16,17,26.11,sky is clear
2014,6,16,18,26.59,sky is clear
2014,6,16,19,27.06,sky is clear
2014,6,16,2,21.77,sky is clear
2014,6,16,20,27.29,sky is clear
2014,6,16,21,26.58,sky is clear
2014,6,16,22,25.73,sky is clear
2014,6,16,23,24.85,sky is clear
2014,6,16,3,19.99,sky is clear
2014,6,16,4,19.3,sky is clear
2014,6,16,5,18.49,sky is clear
2014,6,16,6,17.46,sky is clear
2014,6,16,7,16.37,mist
2014,6,16,8,16.13,sky is clear
2014,6,16,9,15.48,sky is clear
2014,6,17,0,23.42,broken clouds
2014,6,17,1,22.5,sky is clear
2014,6,17,10,19.97,broken clouds
2014,6,17,11,20.51,sky is clear
2014,6,17,12,22.01,sky is clear
2014,6,17,13,23.56,broken clouds
2014,6,17,14,26.24,sky is clear
2014,6,17,15,27.61,sky is clear
2014,6,17,16,29.28,sky is clear
2014,6,17,17,30.06,few clouds
2014,6,17,18,30.88,few clouds
2014,6,17,19,31.46,few clouds
2014,6,17,2,21.4,broken clouds
2014,6,17,20,31.67,sky is clear
2014,6,17,21,31.39,sky is clear
2014,6,17,22,30.66,sky is clear
2014,6,17,23,30.16,sky is clear
2014,6,17,3,20.9,scattered clouds
2014,6,17,4,20.72,broken clouds
2014,6,17,5,20.39,scattered clouds
2014,6,17,6,20.02,light rain
2014,6,17,7,20.01,light rain
2014,6,17,8,20.04,broken clouds
2014,6,17,9,20.07,broken clouds
2014,6,18,0,29.25,sky is clear
2014,6,18,1,28.12,sky is clear
2014,6,18,10,26,sky is clear
2014,6,18,11,26.32,sky is clear
2014,6,18,12,26.68,sky is clear
2014,6,18,13,27.48,dust
2014,6,18,14,28.01,dust
2014,6,18,15,29.02,dust
2014,6,18,16,29.96,dust
2014,6,18,17,30.29,dust
2014,6,18,18,31.11,dust
2014,6,18,19,31.1,dust
2014,6,18,2,27.66,sky is clear
2014,6,18,20,31.49,dust
2014,6,18,21,31.38,broken clouds
2014,6,18,22,31.43,broken clouds
2014,6,18,23,31.26,scattered clouds
2014,6,18,3,26.81,sky is clear
2014,6,18,4,26.73,sky is clear
2014,6,18,5,26.5,few clouds
2014,6,18,6,26.4,few clouds
2014,6,18,7,26.08,few clouds
2014,6,18,8,25.88,sky is clear
2014,6,18,9,25.79,sky is clear
2014,6,19,0,29.89,sky is clear
2014,6,19,1,27.99,scattered clouds
2014,6,19,10,21.31,light rain
2014,6,19,11,20.9,mist
2014,6,19,12,20.62,mist
2014,6,19,13,20.1,light intensity drizzle
2014,6,19,14,20.04,light intensity drizzle
2014,6,19,15,20.85,light intensity drizzle
2014,6,19,16,21.96,light rain
2014,6,19,17,22.52,light rain
2014,6,19,18,22.97,light rain
2014,6,19,19,22.56,light rain
2014,6,19,2,26.93,few clouds
2014,6,19,20,22.66,light rain
2014,6,19,21,24.49,light rain
2014,6,19,22,24.73,light rain
2014,6,19,23,25.23,few clouds
2014,6,19,3,25.2,few clouds
2014,6,19,4,23.94,few clouds
2014,6,19,5,23.05,scattered clouds
2014,6,19,6,22.51,few clouds
2014,6,19,7,22.07,scattered clouds
2014,6,19,8,22.04,moderate rain
2014,6,19,9,21.84,light intensity drizzle
2014,6,2,0,21.3,sky is clear
2014,6,2,1,19.73,sky is clear
2014,6,2,10,12.73,sky is clear
2014,6,2,11,13.45,sky is clear
2014,6,2,12,16.21,sky is clear
2014,6,2,13,18.7,sky is clear
2014,6,2,14,21.21,sky is clear
2014,6,2,15,23.52,sky is clear
2014,6,2,16,24.34,light rain
2014,6,2,17,25.29,few clouds
2014,6,2,18,26.25,few clouds
2014,6,2,19,26.87,few clouds
2014,6,2,2,18.98,sky is clear
2014,6,2,20,27.18,sky is clear
2014,6,2,21,26.94,sky is clear
2014,6,2,22,27.01,sky is clear
2014,6,2,23,26.52,sky is clear
2014,6,2,3,17.18,sky is clear
2014,6,2,4,16.63,sky is clear
2014,6,2,5,15.86,sky is clear
2014,6,2,6,14.97,sky is clear
2014,6,2,7,14.44,sky is clear
2014,6,2,8,14.37,sky is clear
2014,6,2,9,13.33,sky is clear
2014,6,20,0,24.7,few clouds
2014,6,20,1,23.06,few clouds
2014,6,20,10,15.83,sky is clear
2014,6,20,11,16.15,sky is clear
2014,6,20,12,18.4,sky is clear
2014,6,20,13,20.23,sky is clear
2014,6,20,14,22.01,light rain
2014,6,20,15,23.24,sky is clear
2014,6,20,16,24.53,few clouds
2014,6,20,17,25.22,few clouds
2014,6,20,18,25.8,few clouds
2014,6,20,19,25.85,sky is clear
2014,6,20,2,21.9,sky is clear
2014,6,20,20,26.43,light rain
2014,6,20,21,26.58,light rain
2014,6,20,22,26.43,light rain
2014,6,20,23,25.85,few clouds
2014,6,20,3,20.96,sky is clear
2014,6,20,4,20.46,sky is clear
2014,6,20,5,19.85,light rain
2014,6,20,6,19.04,sky is clear
2014,6,20,7,18.41,sky is clear
2014,6,20,8,16.89,sky is clear
2014,6,20,9,16.57,sky is clear
2014,6,21,0,24.45,sky is clear
2014,6,21,1,23.07,few clouds
2014,6,21,10,15.57,scattered clouds
2014,6,21,11,15.93,few clouds
2014,6,21,12,17.62,few clouds
2014,6,21,13,19.03,few clouds
2014,6,21,14,20.46,scattered clouds
2014,6,21,15,22.11,sky is clear
2014,6,21,16,22.57,sky is clear
2014,6,21,17,23.38,sky is clear
2014,6,21,18,23.74,sky is clear
2014,6,21,19,24.32,sky is clear
2014,6,21,2,21.78,scattered clouds
2014,6,21,20,24.46,sky is clear
2014,6,21,21,24.29,sky is clear
2014,6,21,22,23.73,sky is clear
2014,6,21,23,23.15,sky is clear
2014,6,21,3,20.77,scattered clouds
2014,6,21,4,20.19,few clouds
2014,6,21,5,19.74,scattered clouds
2014,6,21,6,19.51,scattered clouds
2014,6,21,7,18.52,scattered clouds
2014,6,21,8,17.26,very heavy rain
2014,6,21,9,16.58,scattered clouds
2014,6,22,0,22.34,sky is clear
2014,6,22,1,20.8,sky is clear
2014,6,22,10,15.63,mist
2014,6,22,11,16.48,sky is clear
2014,6,22,12,18,scattered clouds
2014,6,22,13,19.43,scattered clouds
2014,6,22,14,21.71,few clouds
2014,6,22,15,22.89,light rain
2014,6,22,16,24.23,light rain
2014,6,22,17,24.61,broken clouds
2014,6,22,18,25.39,broken clouds
2014,6,22,19,25.21,scattered clouds
2014,6,22,2,19.77,sky is clear
2014,6,22,20,24.94,light rain
2014,6,22,21,24.77,light rain
2014,6,22,22,24.48,light rain
2014,6,22,23,23.88,broken clouds
2014,6,22,3,18.73,sky is clear
2014,6,22,4,17.81,sky is clear
2014,6,22,5,17.18,sky is clear
2014,6,22,6,16.63,sky is clear
2014,6,22,7,16.29,sky is clear
2014,6,22,8,16.08,sky is clear
2014,6,22,9,15.71,sky is clear
2014,6,23,0,22.78,broken clouds
2014,6,23,1,21.21,broken clouds
2014,6,23,10,15.38,broken clouds
2014,6,23,11,16.52,scattered clouds
2014,6,23,12,19.5,sky is clear
2014,6,23,13,21.62,scattered clouds
2014,6,23,14,23.57,sky is clear
2014,6,23,15,25.45,sky is clear
2014,6,23,16,26.73,sky is clear
2014,6,23,17,27.32,broken clouds
2014,6,23,18,27.48,broken clouds
2014,6,23,19,27.21,broken clouds
2014,6,23,2,20.59,light rain
2014,6,23,20,26.62,broken clouds
2014,6,23,21,26.09,broken clouds
2014,6,23,22,25.44,broken clouds
2014,6,23,23,24.83,scattered clouds
2014,6,23,3,19.2,few clouds
2014,6,23,4,18.71,few clouds
2014,6,23,5,17.97,few clouds
2014,6,23,6,17.23,sky is clear
2014,6,23,7,16.65,few clouds
2014,6,23,8,16.07,sky is clear
2014,6,23,9,15.8,sky is clear
2014,6,24,0,24.03,very heavy rain
2014,6,24,1,22.86,scattered clouds
2014,6,24,10,17.87,few clouds
2014,6,24,11,18.5,light rain
2014,6,24,12,20.58,light rain
2014,6,24,13,21.64,sky is clear
2014,6,24,14,23.34,few clouds
2014,6,24,15,24.44,few clouds
2014,6,24,16,25.46,overcast clouds
2014,6,24,17,26.39,sky is clear
2014,6,24,18,26.41,few clouds
2014,6,24,19,26.43,few clouds
2014,6,24,2,21.98,few clouds
2014,6,24,20,26.84,sky is clear
2014,6,24,21,27.54,few clouds
2014,6,24,22,26.43,few clouds
2014,6,24,23,25.84,broken clouds
2014,6,24,3,21.39,few clouds
2014,6,24,4,21.01,few clouds
2014,6,24,5,20.15,sky is clear
2014,6,24,6,19.46,sky is clear
2014,6,24,7,18.9,sky is clear
2014,6,24,8,18.54,few clouds
2014,6,24,9,17.98,few clouds
2014,6,25,0,25.09,sky is clear
2014,6,25,1,23.57,broken clouds
2014,6,25,10,20.93,sky is clear
2014,6,25,11,21.2,scattered clouds
2014,6,25,12,21.58,mist
2014,6,25,13,22.59,mist
2014,6,25,14,23.61,mist
2014,6,25,15,25.04,haze
2014,6,25,16,27.19,sky is clear
2014,6,25,17,27.81,light rain
2014,6,25,18,28.28,light rain
2014,6,25,19,29.07,light rain
2014,6,25,2,22.56,broken clouds
2014,6,25,20,29.23,moderate rain
2014,6,25,21,28.54,moderate rain
2014,6,25,22,27.74,moderate rain
2014,6,25,23,27,moderate rain
2014,6,25,3,21.96,sky is clear
2014,6,25,4,21.44,broken clouds
2014,6,25,5,20.93,sky is clear
2014,6,25,6,20.51,overcast clouds
2014,6,25,7,20.48,overcast clouds
2014,6,25,8,20.19,overcast clouds
2014,6,25,9,20.58,overcast clouds
2014,6,26,0,26.34,light rain
2014,6,26,1,24.92,light rain
2014,6,26,10,21.09,light rain
2014,6,26,11,21.43,light rain
2014,6,26,12,21.97,light rain
2014,6,26,13,23.11,sky is clear
2014,6,26,14,24.41,few clouds
2014,6,26,15,26.11,light rain
2014,6,26,16,27.02,light rain
2014,6,26,17,27.99,light rain
2014,6,26,18,28.73,few clouds
2014,6,26,19,29.06,few clouds
2014,6,26,2,24.75,light rain
2014,6,26,20,29.33,light rain
2014,6,26,21,29.23,scattered clouds
2014,6,26,22,29.19,scattered clouds
2014,6,26,23,28.54,scattered clouds
2014,6,26,3,24.2,thunderstorm
2014,6,26,4,22.75,proximity thunderstorm with rain
2014,6,26,5,22.41,mist
2014,6,26,6,21.85,mist
2014,6,26,7,21.65,mist
2014,6,26,8,21.46,light rain
2014,6,26,9,21.15,light rain
2014,6,27,0,27.91,scattered clouds
2014,6,27,1,26.69,scattered clouds
2014,6,27,10,20.19,broken clouds
2014,6,27,11,21,overcast clouds
2014,6,27,12,20.92,overcast clouds
2014,6,27,13,21.73,overcast clouds
2014,6,27,14,23.08,scattered clouds
2014,6,27,15,24.17,scattered clouds
2014,6,27,16,24.95,scattered clouds
2014,6,27,17,25.91,few clouds
2014,6,27,18,26.94,few clouds
2014,6,27,19,27.48,few clouds
2014,6,27,2,25.71,overcast clouds
2014,6,27,20,27.31,broken clouds
2014,6,27,21,27.61,broken clouds
2014,6,27,22,27.56,broken clouds
2014,6,27,23,26.97,scattered clouds
2014,6,27,3,24.05,overcast clouds
2014,6,27,4,22.8,overcast clouds
2014,6,27,5,21.58,few clouds
2014,6,27,6,21.06,few clouds
2014,6,27,7,20.76,few clouds
2014,6,27,8,20.52,scattered clouds
2014,6,27,9,20.41,scattered clouds
2014,6,28,0,25.63,scattered clouds
2014,6,28,1,24.43,scattered clouds
2014,6,28,10,18.01,mist
2014,6,28,11,18.38,sky is clear
2014,6,28,12,19.71,sky is clear
2014,6,28,13,21.98,sky is clear
2014,6,28,14,24.09,sky is clear
2014,6,28,15,25.48,sky is clear
2014,6,28,16,27.03,sky is clear
2014,6,28,17,28.16,few clouds
2014,6,28,18,29.18,few clouds
2014,6,28,19,30.06,few clouds
2014,6,28,2,23.15,scattered clouds
2014,6,28,20,30.43,few clouds
2014,6,28,21,29.97,few clouds
2014,6,28,22,29.17,few clouds
2014,6,28,23,27.88,scattered clouds
2014,6,28,3,22.06,scattered clouds
2014,6,28,4,21.18,scattered clouds
2014,6,28,5,20.14,sky is clear
2014,6,28,6,19.78,sky is clear
2014,6,28,7,19.26,sky is clear
2014,6,28,8,19.05,sky is clear
2014,6,28,9,18.11,mist
2014,6,29,0,26.09,scattered clouds
2014,6,29,1,24.38,scattered clouds
2014,6,29,10,18.37,sky is clear
2014,6,29,11,18.66,sky is clear
2014,6,29,12,20.21,few clouds
2014,6,29,13,21.92,few clouds
2014,6,29,14,24.28,scattered clouds
2014,6,29,15,26.14,scattered clouds
2014,6,29,16,27.5,scattered clouds
2014,6,29,17,27.57,broken clouds
2014,6,29,18,28.15,broken clouds
2014,6,29,19,28.15,broken clouds
2014,6,29,2,22.94,few clouds
2014,6,29,20,27.96,scattered clouds
2014,6,29,21,27.71,scattered clouds
2014,6,29,22,27.3,scattered clouds
2014,6,29,23,26.4,scattered clouds
2014,6,29,3,21.85,few clouds
2014,6,29,4,22.15,few clouds
2014,6,29,5,21.66,sky is clear
2014,6,29,6,19.99,sky is clear
2014,6,29,7,19.79,sky is clear
2014,6,29,8,19.23,sky is clear
2014,6,29,9,18.55,sky is clear
2014,6,3,0,25.17,sky is clear
2014,6,3,1,23.31,sky is clear
2014,6,3,10,17.49,sky is clear
2014,6,3,11,18.55,overcast clouds
2014,6,3,12,20.03,overcast clouds
2014,6,3,13,22.52,scattered clouds
2014,6,3,14,23.61,scattered clouds
2014,6,3,15,27.04,sky is clear
2014,6,3,16,28.62,sky is clear
2014,6,3,17,29.35,sky is clear
2014,6,3,18,29.85,light rain
2014,6,3,19,29.65,sky is clear
2014,6,3,2,22.65,sky is clear
2014,6,3,20,28.84,light rain
2014,6,3,21,27.17,thunderstorm
2014,6,3,22,24.26,fog
2014,6,3,23,22.68,mist
2014,6,3,3,21.81,sky is clear
2014,6,3,4,21.25,sky is clear
2014,6,3,5,20.46,sky is clear
2014,6,3,6,19.59,sky is clear
2014,6,3,7,19.02,sky is clear
2014,6,3,8,18.47,sky is clear
2014,6,3,9,17.86,sky is clear
2014,6,30,0,25.36,scattered clouds
2014,6,30,1,24.27,scattered clouds
2014,6,30,10,18.96,few clouds
2014,6,30,11,19.61,few clouds
2014,6,30,12,20.47,few clouds
2014,6,30,13,21.96,sky is clear
2014,6,30,14,23.82,scattered clouds
2014,6,30,15,25.19,scattered clouds
2014,6,30,16,27.64,broken clouds
2014,6,30,17,28.11,broken clouds
2014,6,30,18,28.48,broken clouds
2014,6,30,19,28.58,broken clouds
2014,6,30,2,23.35,sky is clear
2014,6,30,20,28.77,broken clouds
2014,6,30,21,28.73,broken clouds
2014,6,30,22,29.17,broken clouds
2014,6,30,23,29.03,sky is clear
2014,6,30,3,22.3,sky is clear
2014,6,30,4,22.89,sky is clear
2014,6,30,5,22.39,sky is clear
2014,6,30,6,21.68,sky is clear
2014,6,30,7,20.01,sky is clear
2014,6,30,8,19.95,sky is clear
2014,6,30,9,18.95,sky is clear
2014,6,4,0,21.96,moderate rain
2014,6,4,1,21.34,light rain
2014,6,4,10,17.26,mist
2014,6,4,11,17.72,fog
2014,6,4,12,18.13,fog
2014,6,4,13,19.44,sky is clear
2014,6,4,14,21.46,sky is clear
2014,6,4,15,22.03,few clouds
2014,6,4,16,24.2,scattered clouds
2014,6,4,17,25.51,light rain
2014,6,4,18,26.48,light rain
2014,6,4,19,27.24,sky is clear
2014,6,4,2,20.68,light rain
2014,6,4,20,26.95,scattered clouds
2014,6,4,21,26.1,scattered clouds
2014,6,4,22,24.96,scattered clouds
2014,6,4,23,24.57,broken clouds
2014,6,4,3,20.23,fog
2014,6,4,4,19.6,mist
2014,6,4,5,18.76,mist
2014,6,4,6,18.38,mist
2014,6,4,7,17.97,mist
2014,6,4,8,17.9,mist
2014,6,4,9,17.49,fog
2014,6,5,0,23.34,broken clouds
2014,6,5,1,22.77,broken clouds
2014,6,5,10,17.58,mist
2014,6,5,11,17.23,mist
2014,6,5,12,16.94,mist
2014,6,5,13,16.61,mist
2014,6,5,14,16.3,mist
2014,6,5,15,16.49,mist
2014,6,5,16,17.17,mist
2014,6,5,17,18.09,light rain
2014,6,5,18,19.9,light rain
2014,6,5,19,21.69,light rain
2014,6,5,2,22.09,scattered clouds
2014,6,5,20,23.22,light rain
2014,6,5,21,24.01,light rain
2014,6,5,22,24.31,light rain
2014,6,5,23,24.16,scattered clouds
2014,6,5,3,21.02,scattered clouds
2014,6,5,4,20.54,scattered clouds
2014,6,5,5,19.57,light rain
2014,6,5,6,18.66,light rain
2014,6,5,7,18.18,light rain
2014,6,5,8,18.09,light rain
2014,6,5,9,17.76,mist
2014,6,6,0,23.33,light rain
2014,6,6,1,21.55,scattered clouds
2014,6,6,10,15.58,light rain
2014,6,6,11,15.66,light rain
2014,6,6,12,16.16,light rain
2014,6,6,13,17.26,sky is clear
2014,6,6,14,19.17,sky is clear
2014,6,6,15,20.1,sky is clear
2014,6,6,16,20.45,light rain
2014,6,6,17,21.48,few clouds
2014,6,6,18,22.45,few clouds
2014,6,6,19,23.4,light rain
2014,6,6,2,20.14,light rain
2014,6,6,20,23.73,sky is clear
2014,6,6,21,24.02,sky is clear
2014,6,6,22,24.03,sky is clear
2014,6,6,23,23.64,sky is clear
2014,6,6,3,19.51,light rain
2014,6,6,4,18.72,light rain
2014,6,6,5,17.9,light rain
2014,6,6,6,17.17,sky is clear
2014,6,6,7,16.75,sky is clear
2014,6,6,8,16.51,sky is clear
2014,6,6,9,15.93,light rain
2014,6,7,0,23.07,light rain
2014,6,7,1,21.31,sky is clear
2014,6,7,10,14.31,sky is clear
2014,6,7,11,14.97,sky is clear
2014,6,7,12,17.16,sky is clear
2014,6,7,13,19.27,sky is clear
2014,6,7,14,21.95,sky is clear
2014,6,7,15,23.48,sky is clear
2014,6,7,16,24.83,sky is clear
2014,6,7,17,25.73,sky is clear
2014,6,7,18,26.7,sky is clear
2014,6,7,19,26.75,sky is clear
2014,6,7,2,20.41,light rain
2014,6,7,20,27.33,sky is clear
2014,6,7,21,27.62,sky is clear
2014,6,7,22,27.48,sky is clear
2014,6,7,23,26.93,sky is clear
2014,6,7,3,18.97,light rain
2014,6,7,4,17.85,sky is clear
2014,6,7,5,17.07,sky is clear
2014,6,7,6,16.05,sky is clear
2014,6,7,7,15.54,sky is clear
2014,6,7,8,14.95,light rain
2014,6,7,9,14.62,sky is clear
2014,6,8,0,25.37,sky is clear
2014,6,8,1,23.32,sky is clear
2014,6,8,10,15.77,sky is clear
2014,6,8,11,16.75,few clouds
2014,6,8,12,19.99,few clouds
2014,6,8,13,22.17,few clouds
2014,6,8,14,24.05,few clouds
2014,6,8,15,26.45,few clouds
2014,6,8,16,27.94,few clouds
2014,6,8,17,28.81,sky is clear
2014,6,8,18,28.92,sky is clear
2014,6,8,19,29.22,sky is clear
2014,6,8,2,22.08,sky is clear
2014,6,8,20,28.76,few clouds
2014,6,8,21,28.1,few clouds
2014,6,8,22,26.76,few clouds
2014,6,8,23,25.57,few clouds
2014,6,8,3,20.91,sky is clear
2014,6,8,4,20.27,light rain
2014,6,8,5,19.19,sky is clear
2014,6,8,6,18.61,sky is clear
2014,6,8,7,17.33,sky is clear
2014,6,8,8,16.92,sky is clear
2014,6,8,9,16.26,sky is clear
2014,6,9,0,24.47,few clouds
2014,6,9,1,23.19,few clouds
2014,6,9,10,17.41,mist
2014,6,9,11,17.23,mist
2014,6,9,12,17.18,mist
2014,6,9,13,17.07,mist
2014,6,9,14,17.19,mist
2014,6,9,15,17.55,mist
2014,6,9,16,17.92,mist
2014,6,9,17,18.52,mist
2014,6,9,18,18.96,mist
2014,6,9,19,19.31,mist
2014,6,9,2,22.69,scattered clouds
2014,6,9,20,20.05,mist
2014,6,9,21,19.83,mist
2014,6,9,22,19.59,haze
2014,6,9,23,19.45,mist
2014,6,9,3,22.09,scattered clouds
2014,6,9,4,21.68,scattered clouds
2014,6,9,5,21.33,broken clouds
2014,6,9,6,20.97,broken clouds
2014,6,9,7,20.63,very heavy rain
2014,6,9,8,20.02,heavy intensity rain
2014,6,9,9,17.9,heavy intensity rain
2014,7,1,0,27.76,sky is clear
2014,7,1,1,26.64,broken clouds
2014,7,1,10,21.75,sky is clear
2014,7,1,11,22.11,sky is clear
2014,7,1,12,22.64,sky is clear
2014,7,1,13,23.47,broken clouds
2014,7,1,14,25.79,broken clouds
2014,7,1,15,28.4,broken clouds
2014,7,1,16,29.06,broken clouds
2014,7,1,17,30.48,sky is clear
2014,7,1,18,31.21,scattered clouds
2014,7,1,19,31.8,scattered clouds
2014,7,1,2,25.09,few clouds
2014,7,1,20,32.24,broken clouds
2014,7,1,21,31.77,broken clouds
2014,7,1,22,31.71,broken clouds
2014,7,1,23,31.32,few clouds
2014,7,1,3,24.46,few clouds
2014,7,1,4,24.07,few clouds
2014,7,1,5,23.84,few clouds
2014,7,1,6,23.71,few clouds
2014,7,1,7,23.29,few clouds
2014,7,1,8,22.67,scattered clouds
2014,7,1,9,22.51,scattered clouds
2014,7,10,0,25.55,dust
2014,7,10,1,24.36,dust
2014,7,10,10,18,broken clouds
2014,7,10,11,20.58,broken clouds
2014,7,10,12,22.19,broken clouds
2014,7,10,13,23,broken clouds
2014,7,10,14,23.6,broken clouds
2014,7,10,15,24.4,broken clouds
2014,7,10,16,25,broken clouds
2014,7,10,17,26.01,broken clouds
2014,7,10,18,27,broken clouds
2014,7,10,19,28,broken clouds
2014,7,10,2,24.35,broken clouds
2014,7,10,20,28.2,scattered clouds
2014,7,10,21,27.79,scattered clouds
2014,7,10,22,27.79,broken clouds
2014,7,10,23,25.96,heavy intensity rain
2014,7,10,3,23.78,broken clouds
2014,7,10,4,23.58,broken clouds
2014,7,10,5,23.38,overcast clouds
2014,7,10,6,22.61,sky is clear
2014,7,10,7,21.98,broken clouds
2014,7,10,8,21.18,broken clouds
2014,7,10,9,20.98,mist
2014,7,11,0,26.99,broken clouds
2014,7,11,1,22.37,light rain
2014,7,11,10,20.78,mist
2014,7,11,11,21.11,scattered clouds
2014,7,11,12,21.77,broken clouds
2014,7,11,13,23.59,scattered clouds
2014,7,11,14,25.18,scattered clouds
2014,7,11,15,26.4,scattered clouds
2014,7,11,16,27.59,scattered clouds
2014,7,11,17,28.39,scattered clouds
2014,7,11,18,28.39,scattered clouds
2014,7,11,19,28.41,broken clouds
2014,7,11,2,22.6,mist
2014,7,11,20,28.61,broken clouds
2014,7,11,21,28.19,broken clouds
2014,7,11,22,27.59,broken clouds
2014,7,11,23,27.2,broken clouds
2014,7,11,3,22.4,mist
2014,7,11,4,22.59,mist
2014,7,11,5,22.2,mist
2014,7,11,6,21.8,mist
2014,7,11,7,21.4,mist
2014,7,11,8,21.2,mist
2014,7,11,9,20.98,mist
2014,7,12,0,25.8,broken clouds
2014,7,12,1,23.79,scattered clouds
2014,7,12,10,19.6,mist
2014,7,12,11,20.77,mist
2014,7,12,12,23,fog
2014,7,12,13,24.59,scattered clouds
2014,7,12,14,27,scattered clouds
2014,7,12,15,28.19,scattered clouds
2014,7,12,16,28.59,scattered clouds
2014,7,12,17,29.19,scattered clouds
2014,7,12,18,29.25,scattered clouds
2014,7,12,19,29.61,scattered clouds
2014,7,12,2,22.81,sky is clear
